'TERAPIA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA (ABILITANTE ALLA PROFESSIONE SANITARIA DI TERAPISTA DELLA NEURO E PSICOMOTRICITÀ DELL'ETÀ EVOLUTIVA)[ L ]','https://www.unimib.it/ugov/degree/4321','Laurea triennale (DM 270)','unimib'
'ANALISI DEI PROCESSI SOCIALI[ LM ]','https://www.unimib.it/ugov/degree/4335','Corso di Laurea Magistrale','unimib'
'PROGRAMMAZIONE E GESTIONE DELLE POLITICHE E  DEI SERVIZI SOCIALI[ LM ]','https://www.unimib.it/ugov/degree/4215','Corso di Laurea Magistrale','unimib'
'SCIENZE DEL TURISMO E COMUNITÀ LOCALE[ L ]','https://www.unimib.it/ugov/degree/4319','Laurea triennale (DM 270)','unimib'
'SCIENZE DELL'ORGANIZZAZIONE[ L ]','https://www.unimib.it/ugov/degree/4195','Laurea triennale (DM 270)','unimib'
'SERVIZIO SOCIALE[ L ]','https://www.unimib.it/ugov/degree/4255','Laurea triennale (DM 270)','unimib'
'SOCIOLOGIA[ L ]','https://www.unimib.it/ugov/degree/4395','Laurea triennale (DM 270)','unimib'
'TURISMO, TERRITORIO E SVILUPPO LOCALE[ LM ]','https://www.unimib.it/ugov/degree/4239','Corso di Laurea Magistrale','unimib'
'APPLIED EXPERIMENTAL PSYCHOLOGICAL SCIENCES[ ENG ][ LM ]','https://www.unimib.it/ugov/degree/4035','Corso di Laurea Magistrale','unimib'
'PSICOLOGIA CLINICA E NEUROPSICOLOGIA NEL CICLO DI VITA[ LM ]','https://www.unimib.it/ugov/degree/4142','Corso di Laurea Magistrale','unimib'
'PSICOLOGIA DEI PROCESSI SOCIALI, DECISIONALI E DEI COMPORTAMENTI ECONOMICI[ LM ]','https://www.unimib.it/ugov/degree/4140','Corso di Laurea Magistrale','unimib'
'PSICOLOGIA DELLO SVILUPPO E DEI PROCESSI EDUCATIVI[ LM ]','https://www.unimib.it/ugov/degree/4141','Corso di Laurea Magistrale','unimib'
'SCIENZE E TECNICHE PSICOLOGICHE[ L ]','https://www.unimib.it/ugov/degree/4139','Laurea triennale (DM 270)','unimib'
'SCIENZE PSICOSOCIALI DELLA COMUNICAZIONE[ L ]','https://www.unimib.it/ugov/degree/4137','Laurea triennale (DM 270)','unimib'
'COMUNICAZIONE INTERCULTURALE[ L ]','https://www.unimib.it/ugov/degree/4148','Laurea triennale (DM 270)','unimib'
'FORMAZIONE E SVILUPPO DELLE RISORSE UMANE[ LM ]','https://www.unimib.it/ugov/degree/4159','Corso di Laurea Magistrale','unimib'
'SCIENZE ANTROPOLOGICHE ED ETNOLOGICHE[ LM ]','https://www.unimib.it/ugov/degree/4158','Corso di Laurea Magistrale','unimib'
'SCIENZE DELL'EDUCAZIONE[ L ]','https://www.unimib.it/ugov/degree/4147','Laurea triennale (DM 270)','unimib'
'SCIENZE DELLA FORMAZIONE PRIMARIA[ LMCU ]','https://www.unimib.it/ugov/degree/4152','Laurea Magistrale Ciclo Unico 5 anni','unimib'
'SCIENZE PEDAGOGICHE[ LM ]','https://www.unimib.it/ugov/degree/4160','Corso di Laurea Magistrale','unimib'
'Design degli Interni (Milano Bovisa)IT','https://www.polimi.it/?id=6500&anno=2020&campus=&scuola=&corso=1087','Laurea triennale','polimi'
'Design del Prodotto Industriale (Milano Bovisa)IT','https://www.polimi.it/?id=6500&anno=2020&campus=&scuola=&corso=1090','Laurea triennale','polimi'
'Design della Comunicazione (Milano Bovisa)IT','https://www.polimi.it/?id=6500&anno=2020&campus=&scuola=&corso=1088','Laurea triennale','polimi'
'Design della Moda (Milano Bovisa)IT','https://www.polimi.it/?id=6500&anno=2020&campus=&scuola=&corso=1089','Laurea triennale','polimi'
'Ingegneria Aerospaziale (Milano Bovisa)IT','https://www.polimi.it/?id=6500&anno=2020&campus=&scuola=&corso=350','Laurea triennale','polimi'
'Ingegneria Biomedica (Milano Leonardo)IT','https://www.polimi.it/?id=6500&anno=2020&campus=&scuola=&corso=363','Laurea triennale','polimi'
'Ingegneria Chimica (Milano Leonardo)IT','https://www.polimi.it/?id=6500&anno=2020&campus=&scuola=&corso=347','Laurea triennale','polimi'
'Ingegneria Civile (Milano Leonardo)IT - EN','https://www.polimi.it/?id=6500&anno=2020&campus=&scuola=&corso=503','Laurea triennale','polimi'
'Ingegneria Civile (Milano Leonardo)IT','https://www.polimi.it/?id=6500&anno=2020&campus=&scuola=&corso=342','Laurea triennale','polimi'
'Ingegneria Civile per La Mitigazione del Rischio (Lecco)IT','https://www.polimi.it/?id=6500&anno=2020&campus=&scuola=&corso=306','Laurea triennale','polimi'
'Ingegneria dei Materiali e delle Nanotecnologie (Milano Leonardo)IT','https://www.polimi.it/?id=6500&anno=2020&campus=&scuola=&corso=348','Laurea triennale','polimi'
'Ingegneria dell'Automazione (Milano Leonardo)IT','https://www.polimi.it/?id=6500&anno=2020&campus=&scuola=&corso=355','Laurea triennale','polimi'
'Ingegneria della Produzione Industriale (Lecco)IT','https://www.polimi.it/?id=6500&anno=2020&campus=&scuola=&corso=367','Laurea triennale','polimi'
'Ingegneria Edile e delle Costruzioni (Milano Leonardo)IT','https://www.polimi.it/?id=6500&anno=2020&campus=&scuola=&corso=497','Laurea triennale','polimi'
'Ingegneria Elettrica (Milano Leonardo)IT','https://www.polimi.it/?id=6500&anno=2020&campus=&scuola=&corso=349','Laurea triennale','polimi'
'Ingegneria Elettronica (Milano Leonardo)IT','https://www.polimi.it/?id=6500&anno=2020&campus=&scuola=&corso=357','Laurea triennale','polimi'
'Ingegneria Energetica (Milano Bovisa)IT','https://www.polimi.it/?id=6500&anno=2020&campus=&scuola=&corso=352','Laurea triennale','polimi'
'Ingegneria Fisica (Milano Leonardo)IT','https://www.polimi.it/?id=6500&anno=2020&campus=&scuola=&corso=366','Laurea triennale','polimi'
'Ingegneria Gestionale (Milano Bovisa)IT','https://www.polimi.it/?id=6500&anno=2020&campus=&scuola=&corso=394','Laurea triennale','polimi'
'Ingegneria Gestionale (Cremona)IT','https://www.polimi.it/?id=6500&anno=2020&campus=&scuola=&corso=368','Laurea triennale','polimi'
'Ingegneria Informatica (Milano Leonardo, Cremona)IT','https://www.polimi.it/?id=6500&anno=2020&campus=&scuola=&corso=358','Laurea triennale','polimi'
'Ingegneria Matematica (Milano Leonardo)IT','https://www.polimi.it/?id=6500&anno=2020&campus=&scuola=&corso=365','Laurea triennale','polimi'
'Ingegneria Meccanica (Milano Bovisa)IT','https://www.polimi.it/?id=6500&anno=2020&campus=&scuola=&corso=353','Laurea triennale','polimi'
'Ingegneria Meccanica (Piacenza)IT','https://www.polimi.it/?id=6500&anno=2020&campus=&scuola=&corso=354','Laurea triennale','polimi'
'Ingegneria per l'Ambiente e il Territorio (Milano Leonardo)IT','https://www.polimi.it/?id=6500&anno=2020&campus=&scuola=&corso=346','Laurea triennale','polimi'
'Progettazione dell'Architettura (Milano Leonardo, Mantova, Piacenza)IT - EN','https://www.polimi.it/?id=6500&anno=2020&campus=&scuola=&corso=1094','Laurea triennale','polimi'
'Urbanistica: Citta' Ambiente Paesaggio (Milano Leonardo)IT','https://www.polimi.it/?id=6500&anno=2020&campus=&scuola=&corso=1093','Laurea triennale','polimi'
'Aeronautical Engineering - Ingegneria Aeronautica (Milano Bovisa)EN','https://www.polimi.it/?id=6502&anno=2020&campus=&scuola=&corso=469','Laurea magistrale','polimi'
'Architectural Design and History - Progettazione Architettonica e Storia (Mantova)EN','https://www.polimi.it/?id=6502&anno=2020&campus=&scuola=&corso=1086','Laurea magistrale','polimi'
'Architettura - Ambiente Costruito - Interni - Architecture - Built Environment - Interiors (Milano Leonardo)IT - EN','https://www.polimi.it/?id=6502&anno=2020&campus=&scuola=&corso=1195','Laurea magistrale','polimi'
'Architettura - Architettura delle Costruzioni (Milano Leonardo)IT - EN','https://www.polimi.it/?id=6502&anno=2020&campus=&scuola=&corso=1017','Laurea magistrale','polimi'
'Architettura e Disegno Urbano - Architecture and Urban Design (Milano Leonardo)IT - EN','https://www.polimi.it/?id=6502&anno=2020&campus=&scuola=&corso=1217','Laurea magistrale','polimi'
'Automation and Control Engineering - Ingegneria dell'Automazione (Milano Leonardo)EN','https://www.polimi.it/?id=6502&anno=2020&campus=&scuola=&corso=473','Laurea magistrale','polimi'
'Biomedical Engineering - Ingegneria Biomedica (Milano Leonardo)IT - EN','https://www.polimi.it/?id=6502&anno=2020&campus=&scuola=&corso=471','Laurea magistrale','polimi'
'Building and Architectural Engineering (Milano Leonardo, Lecco)EN','https://www.polimi.it/?id=6502&anno=2020&campus=&scuola=&corso=1095','Laurea magistrale','polimi'
'Chemical Engineering - Ingegneria Chimica (Milano Leonardo)EN','https://www.polimi.it/?id=6502&anno=2020&campus=&scuola=&corso=472','Laurea magistrale','polimi'
'Civil Engineering for Risk Mitigation (Lecco)EN','https://www.polimi.it/?id=6502&anno=2020&campus=&scuola=&corso=437','Laurea magistrale','polimi'
'Computer Science and Engineering - Ingegneria Informatica (Milano Leonardo)EN','https://www.polimi.it/?id=6502&anno=2020&campus=&scuola=&corso=481','Laurea magistrale','polimi'
'Design & Engineering - Progetto e Ingegnerizzazione del Prodotto Industriale (Milano Bovisa)EN','https://www.polimi.it/?id=6502&anno=2020&campus=&scuola=&corso=1091','Laurea magistrale','polimi'
'Design della Comunicazione (Milano Bovisa)IT - EN','https://www.polimi.it/?id=6502&anno=2020&campus=&scuola=&corso=1162','Laurea magistrale','polimi'
'Design for the Fashion System - Design per il Sistema Moda (Milano Bovisa)EN','https://www.polimi.it/?id=6502&anno=2020&campus=&scuola=&corso=1097','Laurea magistrale','polimi'
'Digital and Interaction Design (Milano Bovisa)EN','https://www.polimi.it/?id=6502&anno=2020&campus=&scuola=&corso=1262','Laurea magistrale','polimi'
'Electrical Engineering - Ingegneria Elettrica (Milano Leonardo)EN','https://www.polimi.it/?id=6502&anno=2020&campus=&scuola=&corso=475','Laurea magistrale','polimi'
'Electronics Engineering - Ingegneria Elettronica (Milano Leonardo)EN','https://www.polimi.it/?id=6502&anno=2020&campus=&scuola=&corso=476','Laurea magistrale','polimi'
'Energy Engineering - Ingegneria Energetica (Milano Bovisa, Piacenza)IT - EN','https://www.polimi.it/?id=6502&anno=2020&campus=&scuola=&corso=477','Laurea magistrale','polimi'
'Engineering Physics - Ingegneria Fisica (Milano Leonardo)EN','https://www.polimi.it/?id=6502&anno=2020&campus=&scuola=&corso=486','Laurea magistrale','polimi'
'Food Engineering (Milano Leonardo)EN','https://www.polimi.it/?id=6502&anno=2020&campus=&scuola=&corso=498','Laurea magistrale','polimi'
'Geoinformatics Engineering - Ingegneria Geoinformatica (Milano Leonardo)EN','https://www.polimi.it/?id=6502&anno=2020&campus=&scuola=&corso=495','Laurea magistrale','polimi'
'Ingegneria Civile - Civil Engineering (Milano Leonardo)IT - EN','https://www.polimi.it/?id=6502&anno=2020&campus=&scuola=&corso=488','Laurea magistrale','polimi'
'Ingegneria dei Sistemi Edilizi (Milano Leonardo)IT','https://www.polimi.it/?id=6502&anno=2020&campus=&scuola=&corso=1142','Laurea magistrale','polimi'
'Ingegneria della Prevenzione e della Sicurezza nell'Industria di Processo (Milano Leonardo)IT','https://www.polimi.it/?id=6502&anno=2020&campus=&scuola=&corso=422','Laurea magistrale','polimi'
'Ingegneria Edile - Architettura (Lecco)IT','https://www.polimi.it/?id=6502&anno=2020&campus=&scuola=&corso=1144','Laurea magistrale','polimi'
'Ingegneria per l'Ambiente e il Territorio - Environmental and Land Planning Engineering (Milano Leonardo, Piacenza)IT - EN','https://www.polimi.it/?id=6502&anno=2020&campus=&scuola=&corso=489','Laurea magistrale','polimi'
'Integrated Product Design (Milano Bovisa)IT - EN','https://www.polimi.it/?id=6502&anno=2020&campus=&scuola=&corso=1261','Laurea magistrale','polimi'
'Interior and Spatial Design (Milano Bovisa)IT - EN','https://www.polimi.it/?id=6502&anno=2020&campus=&scuola=&corso=1260','Laurea magistrale','polimi'
'Landscape Architecture. Land Landscape Heritage (Milano Leonardo)EN','https://www.polimi.it/?id=6502&anno=2020&campus=&scuola=&corso=1187','Laurea magistrale','polimi'
'Management Engineering - Ingegneria Gestionale (Milano Bovisa)EN','https://www.polimi.it/?id=6502&anno=2020&campus=&scuola=&corso=479','Laurea magistrale','polimi'
'Management of Built Environment - Gestione del Costruito (Milano Leonardo)EN','https://www.polimi.it/?id=6502&anno=2020&campus=&scuola=&corso=1096','Laurea magistrale','polimi'
'Materials Engineering and Nanotechnology - Ingegneria dei Materiali e delle Nanotecnologie (Milano Leonardo)EN','https://www.polimi.it/?id=6502&anno=2020&campus=&scuola=&corso=491','Laurea magistrale','polimi'
'Mathematical Engineering - Ingegneria Matematica (Milano Leonardo)EN','https://www.polimi.it/?id=6502&anno=2020&campus=&scuola=&corso=487','Laurea magistrale','polimi'
'Mechanical Engineering - Ingegneria Meccanica (Milano Bovisa, Piacenza)EN','https://www.polimi.it/?id=6502&anno=2020&campus=&scuola=&corso=483','Laurea magistrale','polimi'
'Mechanical Engineering - Ingegneria Meccanica (Lecco)EN','https://www.polimi.it/?id=6502&anno=2020&campus=&scuola=&corso=485','Laurea magistrale','polimi'
'Mobility Engineering (Milano Bovisa)EN','https://www.polimi.it/?id=6502&anno=2020&campus=&scuola=&corso=499','Laurea magistrale','polimi'
'Music and Acoustic Engineering (Cremona)EN','https://www.polimi.it/?id=6502&anno=2020&campus=&scuola=&corso=263','Laurea magistrale','polimi'
'Nuclear Engineering - Ingegneria Nucleare (Milano Bovisa)EN','https://www.polimi.it/?id=6502&anno=2020&campus=&scuola=&corso=478','Laurea magistrale','polimi'
'Product Service System Design - Design per il Sistema Prodotto Servizio (Milano Bovisa)EN','https://www.polimi.it/?id=6502&anno=2020&campus=&scuola=&corso=1159','Laurea magistrale','polimi'
'Space Engineering - Ingegneria Spaziale (Milano Bovisa)EN','https://www.polimi.it/?id=6502&anno=2020&campus=&scuola=&corso=470','Laurea magistrale','polimi'
'Sustainable Architecture and Landscape Design - Architettura Sostenibile e Progetto del Paesaggio (Piacenza)EN','https://www.polimi.it/?id=6502&anno=2020&campus=&scuola=&corso=1085','Laurea magistrale','polimi'
'Telecommunication Engineering - Ingegneria delle Telecomunicazioni (Milano Leonardo)EN','https://www.polimi.it/?id=6502&anno=2020&campus=&scuola=&corso=474','Laurea magistrale','polimi'
'Urban Planning and Policy Design - Pianificazione Urbana e Politiche Territoriali (Milano Leonardo)EN','https://www.polimi.it/?id=6502&anno=2020&campus=&scuola=&corso=1098','Laurea magistrale','polimi'
